Pincode,StateName,stateCode
271903,Uttar Pradesh,UP
271881,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271845,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271875,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271835,Uttar Pradesh,UP
271871,Uttar Pradesh,UP
271802,Uttar Pradesh,UP
271875,Uttar Pradesh,UP
271804,Uttar Pradesh,UP
271804,Uttar Pradesh,UP
271831,Uttar Pradesh,UP
271831,Uttar Pradesh,UP
271902,Uttar Pradesh,UP
271841,Uttar Pradesh,UP
271806,Uttar Pradesh,UP
271825,Uttar Pradesh,UP
271840,Uttar Pradesh,UP
271825,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271902,Uttar Pradesh,UP
271903,Uttar Pradesh,UP
271845,Uttar Pradesh,UP
271821,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271821,Uttar Pradesh,UP
271851,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271835,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271841,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271803,Uttar Pradesh,UP
271825,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271903,Uttar Pradesh,UP
271831,Uttar Pradesh,UP
271875,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271801,Uttar Pradesh,UP
271872,Uttar Pradesh,UP
271840,Uttar Pradesh,UP
271902,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271872,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271904,Uttar Pradesh,UP
271825,Uttar Pradesh,UP
271875,Uttar Pradesh,UP
271870,Uttar Pradesh,UP
271831,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271804,Uttar Pradesh,UP
271840,Uttar Pradesh,UP
271872,Uttar Pradesh,UP
271845,Uttar Pradesh,UP
271870,Uttar Pradesh,UP
271882,Uttar Pradesh,UP
271840,Uttar Pradesh,UP
271872,Uttar Pradesh,UP
271835,Uttar Pradesh,UP
271902,Uttar Pradesh,UP
271881,Uttar Pradesh,UP
271803,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271803,Uttar Pradesh,UP
271831,Uttar Pradesh,UP
271901,Uttar Pradesh,UP
271904,Uttar Pradesh,UP
271901,Uttar Pradesh,UP
271802,Uttar Pradesh,UP
271872,Uttar Pradesh,UP
271831,Uttar Pradesh,UP
271831,Uttar Pradesh,UP
271903,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271803,Uttar Pradesh,UP
271802,Uttar Pradesh,UP
271904,Uttar Pradesh,UP
271872,Uttar Pradesh,UP
271803,Uttar Pradesh,UP
271824,Uttar Pradesh,UP
271875,Uttar Pradesh,UP
271841,Uttar Pradesh,UP
271871,Uttar Pradesh,UP
271870,Uttar Pradesh,UP
271835,Uttar Pradesh,UP
271803,Uttar Pradesh,UP
271903,Uttar Pradesh,UP
271840,Uttar Pradesh,UP
271802,Uttar Pradesh,UP
271841,Uttar Pradesh,UP
271902,Uttar Pradesh,UP
271881,Uttar Pradesh,UP
271851,Uttar Pradesh,UP
271851,Uttar Pradesh,UP
271830,Uttar Pradesh,UP
271902,Uttar Pradesh,UP
271845,Uttar Pradesh,UP
271872,Uttar Pradesh,UP
271821,Uttar Pradesh,UP
271902,Uttar Pradesh,UP
271845,Uttar Pradesh,UP
271851,Uttar Pradesh,UP
271821,Uttar Pradesh,UP
271825,Uttar Pradesh,UP
271806,Uttar Pradesh,UP
271831,Uttar Pradesh,UP
271851,Uttar Pradesh,UP
271871,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271831,Uttar Pradesh,UP
271903,Uttar Pradesh,UP
271902,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271821,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271825,Uttar Pradesh,UP
271821,Uttar Pradesh,UP
271806,Uttar Pradesh,UP
271830,Uttar Pradesh,UP
271871,Uttar Pradesh,UP
271804,Uttar Pradesh,UP
271831,Uttar Pradesh,UP
271803,Uttar Pradesh,UP
271804,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271831,Uttar Pradesh,UP
271845,Uttar Pradesh,UP
271902,Uttar Pradesh,UP
271881,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271840,Uttar Pradesh,UP
271803,Uttar Pradesh,UP
271805,Uttar Pradesh,UP
271903,Uttar Pradesh,UP
271824,Uttar Pradesh,UP
271824,Uttar Pradesh,UP
271904,Uttar Pradesh,UP
271851,Uttar Pradesh,UP
271902,Uttar Pradesh,UP
271882,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271903,Uttar Pradesh,UP
271881,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271830,Uttar Pradesh,UP
271871,Uttar Pradesh,UP
271845,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271851,Uttar Pradesh,UP
271882,Uttar Pradesh,UP
271840,Uttar Pradesh,UP
271872,Uttar Pradesh,UP
271802,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271802,Uttar Pradesh,UP
271882,Uttar Pradesh,UP
271840,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271831,Uttar Pradesh,UP
271851,Uttar Pradesh,UP
271902,Uttar Pradesh,UP
271825,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271904,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271902,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271872,Uttar Pradesh,UP
271851,Uttar Pradesh,UP
271804,Uttar Pradesh,UP
271831,Uttar Pradesh,UP
271903,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271851,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271830,Uttar Pradesh,UP
271825,Uttar Pradesh,UP
271872,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271851,Uttar Pradesh,UP
271882,Uttar Pradesh,UP
271882,Uttar Pradesh,UP
271831,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271831,Uttar Pradesh,UP
271903,Uttar Pradesh,UP
271870,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271875,Uttar Pradesh,UP
271831,Uttar Pradesh,UP
271803,Uttar Pradesh,UP
271830,Uttar Pradesh,UP
271872,Uttar Pradesh,UP
271871,Uttar Pradesh,UP
271871,Uttar Pradesh,UP
271903,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271870,Uttar Pradesh,UP
271825,Uttar Pradesh,UP
271881,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271821,Uttar Pradesh,UP
271831,Uttar Pradesh,UP
271840,Uttar Pradesh,UP
271840,Uttar Pradesh,UP
271805,Uttar Pradesh,UP
271801,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271835,Uttar Pradesh,UP
271830,Uttar Pradesh,UP
271875,Uttar Pradesh,UP
271851,Uttar Pradesh,UP
271902,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271851,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271831,Uttar Pradesh,UP
271902,Uttar Pradesh,UP
271871,Uttar Pradesh,UP
271804,Uttar Pradesh,UP
271830,Uttar Pradesh,UP
271835,Uttar Pradesh,UP
271825,Uttar Pradesh,UP
271904,Uttar Pradesh,UP
271821,Uttar Pradesh,UP
271840,Uttar Pradesh,UP
271824,Uttar Pradesh,UP
271802,Uttar Pradesh,UP
271875,Uttar Pradesh,UP
271881,Uttar Pradesh,UP
271825,Uttar Pradesh,UP
271824,Uttar Pradesh,UP
271831,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271902,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271806,Uttar Pradesh,UP
271806,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271871,Uttar Pradesh,UP
271835,Uttar Pradesh,UP
271835,Uttar Pradesh,UP
271840,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271804,Uttar Pradesh,UP
271875,Uttar Pradesh,UP
271840,Uttar Pradesh,UP
271851,Uttar Pradesh,UP
271802,Uttar Pradesh,UP
271803,Uttar Pradesh,UP
271871,Uttar Pradesh,UP
271821,Uttar Pradesh,UP
271830,Uttar Pradesh,UP
271805,Uttar Pradesh,UP
271902,Uttar Pradesh,UP
271824,Uttar Pradesh,UP
271872,Uttar Pradesh,UP
271840,Uttar Pradesh,UP
271825,Uttar Pradesh,UP
271835,Uttar Pradesh,UP
271803,Uttar Pradesh,UP
271821,Uttar Pradesh,UP
271875,Uttar Pradesh,UP
271830,Uttar Pradesh,UP
271840,Uttar Pradesh,UP
271845,Uttar Pradesh,UP
271804,Uttar Pradesh,UP
271841,Uttar Pradesh,UP
271903,Uttar Pradesh,UP
271840,Uttar Pradesh,UP
271845,Uttar Pradesh,UP
271871,Uttar Pradesh,UP
271825,Uttar Pradesh,UP
271901,Uttar Pradesh,UP
271902,Uttar Pradesh,UP
271845,Uttar Pradesh,UP
271840,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271802,Uttar Pradesh,UP
271802,Uttar Pradesh,UP
271903,Uttar Pradesh,UP
271865,Uttar Pradesh,UP
271855,Uttar Pradesh,UP
271903,Uttar Pradesh,UP
271851,Uttar Pradesh,UP
271835,Uttar Pradesh,UP
272152,Uttar Pradesh,UP
272178,Uttar Pradesh,UP
272204,Uttar Pradesh,UP
272163,Uttar Pradesh,UP
272163,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272202,Uttar Pradesh,UP
272194,Uttar Pradesh,UP
272155,Uttar Pradesh,UP
272191,Uttar Pradesh,UP
272150,Uttar Pradesh,UP
272127,Uttar Pradesh,UP
272190,Uttar Pradesh,UP
272205,Uttar Pradesh,UP
272152,Uttar Pradesh,UP
272173,Uttar Pradesh,UP
272162,Uttar Pradesh,UP
272194,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272151,Uttar Pradesh,UP
272175,Uttar Pradesh,UP
272201,Uttar Pradesh,UP
272165,Uttar Pradesh,UP
272161,Uttar Pradesh,UP
272165,Uttar Pradesh,UP
272126,Uttar Pradesh,UP
272208,Uttar Pradesh,UP
272178,Uttar Pradesh,UP
272175,Uttar Pradesh,UP
272206,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272302,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272165,Uttar Pradesh,UP
272301,Uttar Pradesh,UP
272131,Uttar Pradesh,UP
272163,Uttar Pradesh,UP
272192,Uttar Pradesh,UP
272208,Uttar Pradesh,UP
272125,Uttar Pradesh,UP
272192,Uttar Pradesh,UP
272165,Uttar Pradesh,UP
272199,Uttar Pradesh,UP
272154,Uttar Pradesh,UP
272152,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272175,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272123,Uttar Pradesh,UP
272151,Uttar Pradesh,UP
272152,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272177,Uttar Pradesh,UP
272178,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272126,Uttar Pradesh,UP
272131,Uttar Pradesh,UP
272155,Uttar Pradesh,UP
272163,Uttar Pradesh,UP
272123,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272128,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272190,Uttar Pradesh,UP
272175,Uttar Pradesh,UP
272131,Uttar Pradesh,UP
272201,Uttar Pradesh,UP
272271,Uttar Pradesh,UP
272161,Uttar Pradesh,UP
272165,Uttar Pradesh,UP
272165,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272001,Uttar Pradesh,UP
272001,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272199,Uttar Pradesh,UP
272154,Uttar Pradesh,UP
272195,Uttar Pradesh,UP
272189,Uttar Pradesh,UP
272302,Uttar Pradesh,UP
272152,Uttar Pradesh,UP
272271,Uttar Pradesh,UP
272181,Uttar Pradesh,UP
272164,Uttar Pradesh,UP
272163,Uttar Pradesh,UP
272270,Uttar Pradesh,UP
272182,Uttar Pradesh,UP
272199,Uttar Pradesh,UP
272154,Uttar Pradesh,UP
272163,Uttar Pradesh,UP
272206,Uttar Pradesh,UP
272129,Daman and Diu,DD
272161,Uttar Pradesh,UP
272131,Uttar Pradesh,UP
272191,Uttar Pradesh,UP
272205,Lakshadweep,LD
272155,Uttar Pradesh,UP
272204,Uttar Pradesh,UP
272192,Uttar Pradesh,UP
272164,Uttar Pradesh,UP
272126,Uttar Pradesh,UP
272199,Uttar Pradesh,UP
272163,Uttar Pradesh,UP
272165,Uttar Pradesh,UP
272130,Uttar Pradesh,UP
272176,Uttar Pradesh,UP
272270,Uttar Pradesh,UP
272189,Uttar Pradesh,UP
272301,Uttar Pradesh,UP
272194,Uttar Pradesh,UP
272195,Uttar Pradesh,UP
272193,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272191,Uttar Pradesh,UP
272165,Uttar Pradesh,UP
272123,Uttar Pradesh,UP
272189,Uttar Pradesh,UP
272271,Uttar Pradesh,UP
272270,Uttar Pradesh,UP
272195,Uttar Pradesh,UP
272124,Uttar Pradesh,UP
272207,Uttar Pradesh,UP
272208,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272177,Uttar Pradesh,UP
272151,Uttar Pradesh,UP
272271,Uttar Pradesh,UP
272126,Uttar Pradesh,UP
272206,Uttar Pradesh,UP
272125,Uttar Pradesh,UP
272192,Uttar Pradesh,UP
272175,Uttar Pradesh,UP
272178,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272189,Uttar Pradesh,UP
272203,Uttar Pradesh,UP
272202,Uttar Pradesh,UP
272202,Uttar Pradesh,UP
272271,Uttar Pradesh,UP
272128,Uttar Pradesh,UP
272190,Uttar Pradesh,UP
272202,Uttar Pradesh,UP
272192,Uttar Pradesh,UP
272152,Uttar Pradesh,UP
272189,Uttar Pradesh,UP
272178,Uttar Pradesh,UP
272201,Uttar Pradesh,UP
272192,Uttar Pradesh,UP
272178,Uttar Pradesh,UP
272125,Uttar Pradesh,UP
272131,Chandigarh,CH
272131,Uttar Pradesh,UP
272205,Uttar Pradesh,UP
272189,Uttar Pradesh,UP
272178,Uttar Pradesh,UP
272175,Uttar Pradesh,UP
272164,Uttar Pradesh,UP
272178,Uttar Pradesh,UP
272162,Uttar Pradesh,UP
272162,Uttar Pradesh,UP
272152,Uttar Pradesh,UP
272193,Uttar Pradesh,UP
272190,Uttar Pradesh,UP
272148,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272205,Uttar Pradesh,UP
272125,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272151,Uttar Pradesh,UP
272301,Uttar Pradesh,UP
272125,Uttar Pradesh,UP
272172,Uttar Pradesh,UP
272151,Uttar Pradesh,UP
272204,Uttar Pradesh,UP
272301,Uttar Pradesh,UP
272148,Uttar Pradesh,UP
272193,Uttar Pradesh,UP
272155,Uttar Pradesh,UP
272207,Uttar Pradesh,UP
272001,Uttar Pradesh,UP
272205,Uttar Pradesh,UP
272131,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272152,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272126,Uttar Pradesh,UP
272148,Uttar Pradesh,UP
272126,Uttar Pradesh,UP
272178,Uttar Pradesh,UP
272150,Uttar Pradesh,UP
272175,Uttar Pradesh,UP
272130,Uttar Pradesh,UP
272123,Uttar Pradesh,UP
272301,Uttar Pradesh,UP
272152,Uttar Pradesh,UP
272176,Uttar Pradesh,UP
272207,Uttar Pradesh,UP
272164,Uttar Pradesh,UP
272165,Uttar Pradesh,UP
272302,Uttar Pradesh,UP
272175,Uttar Pradesh,UP
272205,Uttar Pradesh,UP
272192,Uttar Pradesh,UP
272162,Uttar Pradesh,UP
272164,Uttar Pradesh,UP
272154,Uttar Pradesh,UP
272189,Uttar Pradesh,UP
272194,Uttar Pradesh,UP
272176,Uttar Pradesh,UP
272194,Uttar Pradesh,UP
272201,Uttar Pradesh,UP
272201,Uttar Pradesh,UP
272207,Uttar Pradesh,UP
272129,Uttar Pradesh,UP
272127,Uttar Pradesh,UP
272176,Uttar Pradesh,UP
272189,Uttar Pradesh,UP
272192,Uttar Pradesh,UP
272194,Uttar Pradesh,UP
272204,Uttar Pradesh,UP
272301,Uttar Pradesh,UP
272162,Uttar Pradesh,UP
272151,Uttar Pradesh,UP
272301,Uttar Pradesh,UP
272181,Uttar Pradesh,UP
272189,Uttar Pradesh,UP
272131,Uttar Pradesh,UP
272131,Uttar Pradesh,UP
272125,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272206,Uttar Pradesh,UP
272154,Uttar Pradesh,UP
272178,Uttar Pradesh,UP
272206,Uttar Pradesh,UP
272175,Uttar Pradesh,UP
272189,Uttar Pradesh,UP
272192,Uttar Pradesh,UP
272271,Uttar Pradesh,UP
272176,Uttar Pradesh,UP
272301,Uttar Pradesh,UP
272175,Uttar Pradesh,UP
272001,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272175,Uttar Pradesh,UP
272176,Uttar Pradesh,UP
272131,Uttar Pradesh,UP
272155,Uttar Pradesh,UP
272163,Uttar Pradesh,UP
272189,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272124,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272301,Uttar Pradesh,UP
272175,Uttar Pradesh,UP
272199,Uttar Pradesh,UP
272165,Uttar Pradesh,UP
272127,Uttar Pradesh,UP
272148,Uttar Pradesh,UP
272271,Uttar Pradesh,UP
272173,Uttar Pradesh,UP
272171,Uttar Pradesh,UP
272152,Uttar Pradesh,UP
272131,Uttar Pradesh,UP
272130,Uttar Pradesh,UP
272175,Uttar Pradesh,UP
272162,Uttar Pradesh,UP
272131,Uttar Pradesh,UP
272192,Uttar Pradesh,UP
272164,Uttar Pradesh,UP
272271,Uttar Pradesh,UP
272178,Uttar Pradesh,UP
272126,Uttar Pradesh,UP
272165,Uttar Pradesh,UP
272191,Uttar Pradesh,UP
272150,Uttar Pradesh,UP
272131,Uttar Pradesh,UP
272206,Uttar Pradesh,UP
272164,Uttar Pradesh,UP
272130,Uttar Pradesh,UP
272204,Uttar Pradesh,UP
272207,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272155,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272126,Uttar Pradesh,UP
272125,Uttar Pradesh,UP
272127,Uttar Pradesh,UP
272181,Uttar Pradesh,UP
272208,Uttar Pradesh,UP
272163,Uttar Pradesh,UP
272001,Uttar Pradesh,UP
272192,Uttar Pradesh,UP
272181,Uttar Pradesh,UP
272130,Uttar Pradesh,UP
272175,Uttar Pradesh,UP
272190,Uttar Pradesh,UP
272127,Uttar Pradesh,UP
272127,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272271,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272271,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272125,Uttar Pradesh,UP
272189,Uttar Pradesh,UP
272165,Uttar Pradesh,UP
272192,Uttar Pradesh,UP
272190,Uttar Pradesh,UP
272181,Uttar Pradesh,UP
272207,Uttar Pradesh,UP
272125,Uttar Pradesh,UP
272163,Uttar Pradesh,UP
272152,Uttar Pradesh,UP
272148,Uttar Pradesh,UP
272206,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272176,Uttar Pradesh,UP
272154,Uttar Pradesh,UP
272301,Uttar Pradesh,UP
272193,Uttar Pradesh,UP
272301,Uttar Pradesh,UP
272148,Uttar Pradesh,UP
272178,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272192,Uttar Pradesh,UP
272208,Pondicherry,PY
272270,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272194,Uttar Pradesh,UP
272206,Uttar Pradesh,UP
272271,Uttar Pradesh,UP
272302,Uttar Pradesh,UP
272128,Uttar Pradesh,UP
272165,Uttar Pradesh,UP
272151,Uttar Pradesh,UP
272204,Uttar Pradesh,UP
272302,Uttar Pradesh,UP
272192,Uttar Pradesh,UP
272191,Uttar Pradesh,UP
272302,Uttar Pradesh,UP
272131,Uttar Pradesh,UP
272271,Uttar Pradesh,UP
272148,Uttar Pradesh,UP
272155,Uttar Pradesh,UP
272301,Uttar Pradesh,UP
272192,Uttar Pradesh,UP
272205,Uttar Pradesh,UP
272153,West Bengal,WB
272177,Uttar Pradesh,UP
272154,Uttar Pradesh,UP
272206,Uttar Pradesh,UP
272208,Uttar Pradesh,UP
272175,Uttar Pradesh,UP
272175,Uttar Pradesh,UP
272151,Uttar Pradesh,UP
272130,Uttar Pradesh,UP
272177,Uttar Pradesh,UP
272125,Uttar Pradesh,UP
272127,Uttar Pradesh,UP
272123,Uttar Pradesh,UP
272192,Uttar Pradesh,UP
272204,Uttar Pradesh,UP
272131,Uttar Pradesh,UP
272150,Uttar Pradesh,UP
272126,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272207,Uttar Pradesh,UP
272175,Uttar Pradesh,UP
272199,Uttar Pradesh,UP
272124,Uttar Pradesh,UP
272270,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272154,Uttar Pradesh,UP
272301,Uttar Pradesh,UP
272271,Uttar Pradesh,UP
272163,Uttar Pradesh,UP
272178,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272178,Uttar Pradesh,UP
272301,Uttar Pradesh,UP
272189,Uttar Pradesh,UP
272125,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272152,Uttar Pradesh,UP
272302,Uttar Pradesh,UP
272171,Uttar Pradesh,UP
272130,Uttar Pradesh,UP
272190,Uttar Pradesh,UP
272125,Uttar Pradesh,UP
272270,Uttar Pradesh,UP
272206,Uttar Pradesh,UP
272172,Uttar Pradesh,UP
272208,Uttar Pradesh,UP
272162,Uttar Pradesh,UP
272175,Uttar Pradesh,UP
272206,Uttar Pradesh,UP
272207,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272173,Uttar Pradesh,UP
272192,Uttar Pradesh,UP
272201,Uttar Pradesh,UP
272181,Uttar Pradesh,UP
272125,Uttar Pradesh,UP
272206,Uttar Pradesh,UP
272207,Uttar Pradesh,UP
272205,Uttar Pradesh,UP
272176,Uttar Pradesh,UP
272155,Uttar Pradesh,UP
272302,Uttar Pradesh,UP
272124,Uttar Pradesh,UP
272206,Delhi,DL
272154,Uttar Pradesh,UP
272207,Uttar Pradesh,UP
272172,Uttar Pradesh,UP
272193,Uttar Pradesh,UP
272161,Uttar Pradesh,UP
272131,Uttar Pradesh,UP
272155,Uttar Pradesh,UP
272148,Uttar Pradesh,UP
272195,Uttar Pradesh,UP
272192,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272155,Uttar Pradesh,UP
272150,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272190,Uttar Pradesh,UP
272205,Uttar Pradesh,UP
272165,Uttar Pradesh,UP
272129,Uttar Pradesh,UP
272191,Uttar Pradesh,UP
272151,Uttar Pradesh,UP
272189,Uttar Pradesh,UP
272148,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272191,Uttar Pradesh,UP
272163,Uttar Pradesh,UP
272301,Uttar Pradesh,UP
272162,Uttar Pradesh,UP
272302,Uttar Pradesh,UP
272152,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272151,Uttar Pradesh,UP
272151,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272175,Uttar Pradesh,UP
272302,Uttar Pradesh,UP
272125,Uttar Pradesh,UP
272271,Uttar Pradesh,UP
272154,Uttar Pradesh,UP
272150,Uttar Pradesh,UP
272175,Uttar Pradesh,UP
272124,Dadra and Nagar Hav.,DNH
272153,Uttar Pradesh,UP
272201,Uttar Pradesh,UP
272164,Uttar Pradesh,UP
272125,Uttar Pradesh,UP
272202,Uttar Pradesh,UP
272192,Uttar Pradesh,UP
272176,Uttar Pradesh,UP
272165,Uttar Pradesh,UP
272178,Uttar Pradesh,UP
272154,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272302,Uttar Pradesh,UP
272208,Uttar Pradesh,UP
272131,Uttar Pradesh,UP
272177,Uttar Pradesh,UP
272301,Uttar Pradesh,UP
272205,Uttar Pradesh,UP
272199,Uttar Pradesh,UP
272128,Uttar Pradesh,UP
272129,Uttar Pradesh,UP
272124,Uttar Pradesh,UP
272270,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272202,Uttar Pradesh,UP
272152,Uttar Pradesh,UP
272203,Uttar Pradesh,UP
272271,Uttar Pradesh,UP
272130,Uttar Pradesh,UP
272171,Uttar Pradesh,UP
272124,Uttar Pradesh,UP
272176,Uttar Pradesh,UP
272131,Uttar Pradesh,UP
272176,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272001,Uttar Pradesh,UP
272125,Uttar Pradesh,UP
272202,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272152,Uttar Pradesh,UP
272271,Uttar Pradesh,UP
272125,Uttar Pradesh,UP
272127,Uttar Pradesh,UP
272178,Uttar Pradesh,UP
272173,Uttar Pradesh,UP
272123,Uttar Pradesh,UP
272181,Uttar Pradesh,UP
272131,Uttar Pradesh,UP
272125,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272199,Uttar Pradesh,UP
272175,Uttar Pradesh,UP
272205,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272201,Uttar Pradesh,UP
272130,Uttar Pradesh,UP
272150,Uttar Pradesh,UP
272202,Uttar Pradesh,UP
272125,Uttar Pradesh,UP
272195,Uttar Pradesh,UP
272301,Uttar Pradesh,UP
272152,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272192,Uttar Pradesh,UP
272207,Uttar Pradesh,UP
272162,Uttar Pradesh,UP
272189,Uttar Pradesh,UP
272163,Uttar Pradesh,UP
272154,Uttar Pradesh,UP
272163,Uttar Pradesh,UP
272176,Uttar Pradesh,UP
272202,Uttar Pradesh,UP
272163,Uttar Pradesh,UP
272148,Uttar Pradesh,UP
272124,Uttar Pradesh,UP
272195,Uttar Pradesh,UP
272194,Uttar Pradesh,UP
272131,Uttar Pradesh,UP
272302,Uttar Pradesh,UP
272164,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272189,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272130,Uttar Pradesh,UP
272181,Uttar Pradesh,UP
272178,Uttar Pradesh,UP
272152,Uttar Pradesh,UP
272165,Uttar Pradesh,UP
272301,Uttar Pradesh,UP
272194,Uttar Pradesh,UP
272201,Uttar Pradesh,UP
272206,Uttar Pradesh,UP
272162,Uttar Pradesh,UP
272178,Uttar Pradesh,UP
272124,Uttar Pradesh,UP
272199,Uttar Pradesh,UP
272205,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272193,Uttar Pradesh,UP
272193,Uttar Pradesh,UP
272302,Uttar Pradesh,UP
272189,Uttar Pradesh,UP
272002,Uttar Pradesh,UP
272173,Uttar Pradesh,UP
272150,Uttar Pradesh,UP
272171,Uttar Pradesh,UP
272148,Uttar Pradesh,UP
272192,Uttar Pradesh,UP
272176,Uttar Pradesh,UP
272152,Uttar Pradesh,UP
272128,Uttar Pradesh,UP
272162,Uttar Pradesh,UP
272151,Uttar Pradesh,UP
272153,Uttar Pradesh,UP
272151,Andaman and Nico.In.,AN
